datetime,ets150d0,erefaod0
2019-03-08 00:00:00+00:00,0.61,1.7
2019-03-09 00:00:00+00:00,0.45,1.8
2019-03-10 00:00:00+00:00,0.64,2.4
2019-03-11 00:00:00+00:00,0.22,1.3
2019-03-12 00:00:00+00:00,1.08,1.9
2019-03-13 00:00:00+00:00,0.71,1.6
2019-03-14 00:00:00+00:00,0.11,0.8
2019-03-15 00:00:00+00:00,0.09,0.6
2019-03-16 00:00:00+00:00,1.27,2.3
2019-03-17 00:00:00+00:00,1.75,4.0
2019-03-18 00:00:00+00:00,1.05,1.8
2019-03-19 00:00:00+00:00,1.09,1.7
2019-03-20 00:00:00+00:00,2.31,2.3
2019-03-21 00:00:00+00:00,2.84,3.0
2019-03-22 00:00:00+00:00,3.0,3.1
2019-03-23 00:00:00+00:00,2.99,3.3
2019-03-24 00:00:00+00:00,3.07,3.6
2019-03-25 00:00:00+00:00,0.31,1.5
2019-03-26 00:00:00+00:00,1.68,2.3
2019-03-27 00:00:00+00:00,2.02,2.5
2019-03-28 00:00:00+00:00,2.68,2.7
2019-03-29 00:00:00+00:00,3.38,3.6
2019-03-30 00:00:00+00:00,3.67,3.8
2019-03-31 00:00:00+00:00,3.72,3.5
2019-04-01 00:00:00+00:00,3.84,4.0
2019-04-02 00:00:00+00:00,1.55,4.1
2019-04-03 00:00:00+00:00,1.93,3.5
2019-04-04 00:00:00+00:00,0.15,0.7
2019-04-05 00:00:00+00:00,1.52,2.4
2019-04-06 00:00:00+00:00,2.53,3.5
2019-04-07 00:00:00+00:00,1.36,2.5
2019-04-08 00:00:00+00:00,0.52,2.3
2019-04-09 00:00:00+00:00,0.54,2.1
2019-04-10 00:00:00+00:00,0.31,1.8
2019-04-11 00:00:00+00:00,0.35,1.5
2019-04-12 00:00:00+00:00,0.78,2.1
2019-04-13 00:00:00+00:00,1.91,3.0
2019-04-14 00:00:00+00:00,0.38,1.7
2019-04-15 00:00:00+00:00,3.95,4.1
2019-04-16 00:00:00+00:00,2.66,3.5
2019-04-17 00:00:00+00:00,2.17,3.5
2019-04-18 00:00:00+00:00,4.82,5.1
2019-04-19 00:00:00+00:00,4.83,5.0
2019-04-20 00:00:00+00:00,5.36,4.9
2019-04-21 00:00:00+00:00,5.18,5.8
2019-04-22 00:00:00+00:00,3.6,5.8
2019-04-23 00:00:00+00:00,1.12,4.5
2019-04-24 00:00:00+00:00,2.76,5.5
2019-04-25 00:00:00+00:00,3.85,6.3
2019-04-26 00:00:00+00:00,0.28,1.6
2019-04-27 00:00:00+00:00,1.3,2.9
2019-04-28 00:00:00+00:00,1.35,2.6
2019-04-29 00:00:00+00:00,0.51,2.1
2019-04-30 00:00:00+00:00,0.6,2.1
2019-05-01 00:00:00+00:00,4.53,4.3
2019-05-02 00:00:00+00:00,2.6,3.8
2019-05-03 00:00:00+00:00,1.16,2.9
2019-05-04 00:00:00+00:00,1.09,2.9
2019-05-05 00:00:00+00:00,1.12,2.3
2019-05-06 00:00:00+00:00,1.37,2.8
2019-05-07 00:00:00+00:00,4.68,4.0
2019-05-08 00:00:00+00:00,1.15,3.7
2019-05-09 00:00:00+00:00,2.37,3.6
2019-05-10 00:00:00+00:00,2.01,3.7
2019-05-11 00:00:00+00:00,0.64,2.2
2019-05-12 00:00:00+00:00,0.62,2.3
2019-05-13 00:00:00+00:00,0.73,2.3
2019-05-14 00:00:00+00:00,4.09,3.9
2019-05-15 00:00:00+00:00,0.69,2.1
2019-05-16 00:00:00+00:00,3.27,3.9
2019-05-17 00:00:00+00:00,2.26,4.0
2019-05-18 00:00:00+00:00,1.36,3.7
2019-05-19 00:00:00+00:00,0.67,2.9
2019-05-20 00:00:00+00:00,0.19,1.2
2019-05-21 00:00:00+00:00,0.24,1.9
2019-05-22 00:00:00+00:00,0.54,2.4
2019-05-23 00:00:00+00:00,4.44,4.7
2019-05-24 00:00:00+00:00,5.58,5.3
2019-05-25 00:00:00+00:00,1.41,3.3
2019-05-26 00:00:00+00:00,0.71,3.0
2019-05-27 00:00:00+00:00,0.4,1.9
2019-05-28 00:00:00+00:00,0.31,1.5
2019-05-29 00:00:00+00:00,0.44,2.2
2019-05-30 00:00:00+00:00,1.5,3.6
2019-05-31 00:00:00+00:00,5.49,5.2
2019-06-01 00:00:00+00:00,6.06,5.7
2019-06-02 00:00:00+00:00,6.92,6.3
2019-06-03 00:00:00+00:00,6.74,6.6
2019-06-04 00:00:00+00:00,7.04,6.8
2019-06-05 00:00:00+00:00,7.19,7.7
2019-06-06 00:00:00+00:00,1.48,3.9
2019-06-07 00:00:00+00:00,6.55,7.7
2019-06-08 00:00:00+00:00,3.39,4.6
2019-06-09 00:00:00+00:00,0.71,3.0
2019-06-10 00:00:00+00:00,1.0,3.2
2019-06-11 00:00:00+00:00,2.17,3.7
2019-06-12 00:00:00+00:00,1.14,2.8
2019-06-13 00:00:00+00:00,4.32,5.1
2019-06-14 00:00:00+00:00,6.97,6.9
2019-06-15 00:00:00+00:00,3.42,4.9
2019-06-16 00:00:00+00:00,1.71,4.4
2019-06-17 00:00:00+00:00,5.07,5.6
2019-06-18 00:00:00+00:00,5.34,6.4
2019-06-19 00:00:00+00:00,6.73,7.1
2019-06-20 00:00:00+00:00,1.74,3.5
2019-06-21 00:00:00+00:00,0.95,2.7
2019-06-22 00:00:00+00:00,0.95,2.9
2019-06-23 00:00:00+00:00,2.57,4.9
2019-06-24 00:00:00+00:00,6.08,6.5
2019-06-25 00:00:00+00:00,7.09,7.4
2019-06-26 00:00:00+00:00,7.51,7.4
2019-06-27 00:00:00+00:00,7.47,7.7
2019-06-28 00:00:00+00:00,5.4,6.4
2019-06-29 00:00:00+00:00,7.51,7.3
2019-06-30 00:00:00+00:00,7.86,7.9
2019-07-01 00:00:00+00:00,2.33,4.5
2019-07-02 00:00:00+00:00,3.13,5.1
2019-07-03 00:00:00+00:00,2.22,4.4
2019-07-04 00:00:00+00:00,2.94,4.6
2019-07-05 00:00:00+00:00,5.95,6.4
2019-07-06 00:00:00+00:00,3.35,5.2
2019-07-07 00:00:00+00:00,1.19,3.1
2019-07-08 00:00:00+00:00,0.62,2.7
2019-07-09 00:00:00+00:00,2.79,4.4
2019-07-10 00:00:00+00:00,5.85,5.5
2019-07-11 00:00:00+00:00,1.71,3.7
2019-07-12 00:00:00+00:00,0.65,2.1
2019-07-13 00:00:00+00:00,1.06,3.2
2019-07-14 00:00:00+00:00,3.51,4.7
2019-07-15 00:00:00+00:00,1.56,4.1
2019-07-16 00:00:00+00:00,5.07,5.5
2019-07-17 00:00:00+00:00,4.66,5.5
2019-07-18 00:00:00+00:00,4.35,5.4
2019-07-19 00:00:00+00:00,5.55,5.7
2019-07-20 00:00:00+00:00,5.38,6.6
2019-07-21 00:00:00+00:00,3.12,4.9
2019-07-22 00:00:00+00:00,5.43,5.8
2019-07-23 00:00:00+00:00,6.48,6.6
2019-07-24 00:00:00+00:00,6.9,7.0
2019-07-25 00:00:00+00:00,3.94,4.9
2019-07-26 00:00:00+00:00,3.84,5.9
2019-07-27 00:00:00+00:00,2.14,4.6
2019-07-28 00:00:00+00:00,0.31,1.5
2019-07-29 00:00:00+00:00,3.47,5.0
2019-07-30 00:00:00+00:00,3.04,5.3
2019-07-31 00:00:00+00:00,0.42,2.2
2019-08-01 00:00:00+00:00,3.85,5.1
2019-08-02 00:00:00+00:00,0.77,2.4
2019-08-03 00:00:00+00:00,2.25,3.9
2019-08-04 00:00:00+00:00,5.36,5.5
2019-08-05 00:00:00+00:00,2.53,4.3
2019-08-06 00:00:00+00:00,1.25,3.3
2019-08-07 00:00:00+00:00,0.3,1.4
2019-08-08 00:00:00+00:00,3.52,5.0
2019-08-09 00:00:00+00:00,6.05,6.7
2019-08-10 00:00:00+00:00,0.44,2.5
2019-08-11 00:00:00+00:00,2.94,5.4
2019-08-12 00:00:00+00:00,0.3,1.5
2019-08-13 00:00:00+00:00,0.64,2.7
2019-08-14 00:00:00+00:00,3.97,4.4
2019-08-15 00:00:00+00:00,1.71,3.8
2019-08-16 00:00:00+00:00,3.67,4.3
2019-08-17 00:00:00+00:00,1.13,3.1
2019-08-18 00:00:00+00:00,6.14,6.8
2019-08-19 00:00:00+00:00,0.68,2.8
2019-08-20 00:00:00+00:00,0.21,0.9
2019-08-21 00:00:00+00:00,2.43,3.8
2019-08-22 00:00:00+00:00,2.09,3.4
2019-08-23 00:00:00+00:00,1.83,3.3
2019-08-24 00:00:00+00:00,2.29,4.1
2019-08-25 00:00:00+00:00,3.54,4.5
2019-08-26 00:00:00+00:00,3.87,4.6
2019-08-27 00:00:00+00:00,4.22,4.9
2019-08-28 00:00:00+00:00,2.34,3.7
2019-08-29 00:00:00+00:00,0.9,2.5
2019-08-30 00:00:00+00:00,3.52,4.4
2019-08-31 00:00:00+00:00,2.79,4.8
2019-09-01 00:00:00+00:00,1.8,3.8
2019-09-02 00:00:00+00:00,0.4,2.0
2019-09-03 00:00:00+00:00,2.75,3.4
2019-09-04 00:00:00+00:00,3.24,3.9
2019-09-05 00:00:00+00:00,0.27,1.2
2019-09-06 00:00:00+00:00,0.28,1.1
2019-09-07 00:00:00+00:00,0.25,1.4
2019-09-08 00:00:00+00:00,0.21,0.9
2019-09-09 00:00:00+00:00,1.43,2.4
2019-09-10 00:00:00+00:00,2.85,3.2
2019-09-11 00:00:00+00:00,2.31,3.1
2019-09-12 00:00:00+00:00,2.56,3.3
2019-09-13 00:00:00+00:00,2.64,3.5
2019-09-14 00:00:00+00:00,2.26,3.0
2019-09-15 00:00:00+00:00,2.41,3.4
2019-09-16 00:00:00+00:00,2.58,3.5
2019-09-17 00:00:00+00:00,1.12,2.9
2019-09-18 00:00:00+00:00,1.94,2.9
2019-09-19 00:00:00+00:00,2.17,2.8
2019-09-20 00:00:00+00:00,2.18,2.6
2019-09-21 00:00:00+00:00,3.26,3.2
2019-09-22 00:00:00+00:00,2.05,4.1
2019-09-23 00:00:00+00:00,0.28,1.4
2019-09-24 00:00:00+00:00,0.39,1.7
2019-09-25 00:00:00+00:00,0.49,1.6
2019-09-26 00:00:00+00:00,0.31,1.5
2019-09-27 00:00:00+00:00,0.75,2.1
2019-09-28 00:00:00+00:00,1.46,2.4
2019-09-29 00:00:00+00:00,2.68,4.0
2019-09-30 00:00:00+00:00,1.48,2.5
2019-10-01 00:00:00+00:00,2.03,3.4
2019-10-02 00:00:00+00:00,0.4,1.6
2019-10-03 00:00:00+00:00,1.72,2.0
2019-10-04 00:00:00+00:00,0.38,1.2
2019-10-05 00:00:00+00:00,0.13,0.9
2019-10-06 00:00:00+00:00,0.22,1.2
2019-10-07 00:00:00+00:00,1.46,1.8
2019-10-08 00:00:00+00:00,1.28,2.1
2019-10-09 00:00:00+00:00,0.18,0.9
2019-10-10 00:00:00+00:00,0.4,1.3
2019-10-11 00:00:00+00:00,1.98,2.5
2019-10-12 00:00:00+00:00,1.38,2.0
2019-10-13 00:00:00+00:00,2.07,3.5
2019-10-14 00:00:00+00:00,2.65,4.0
2019-10-15 00:00:00+00:00,0.66,2.9
2019-10-16 00:00:00+00:00,1.42,1.9
2019-10-17 00:00:00+00:00,1.86,2.4
2019-10-18 00:00:00+00:00,0.71,1.9
2019-10-19 00:00:00+00:00,0.32,1.6
2019-10-20 00:00:00+00:00,1.39,4.4
2019-10-21 00:00:00+00:00,0.67,1.9
2019-10-22 00:00:00+00:00,0.27,1.2
2019-10-23 00:00:00+00:00,1.67,3.9
2019-10-24 00:00:00+00:00,0.82,2.6
2019-10-25 00:00:00+00:00,0.54,1.1
2019-10-26 00:00:00+00:00,1.38,2.0
2019-10-27 00:00:00+00:00,0.92,1.2
2019-10-28 00:00:00+00:00,0.1,0.7
2019-10-29 00:00:00+00:00,0.09,0.6
2019-10-30 00:00:00+00:00,0.09,0.6
2019-10-31 00:00:00+00:00,0.2,0.8
2019-11-01 00:00:00+00:00,0.49,1.1
2019-11-02 00:00:00+00:00,1.12,3.2
2019-11-03 00:00:00+00:00,0.18,1.2
2019-11-04 00:00:00+00:00,0.45,1.1
2019-11-05 00:00:00+00:00,0.09,0.5
2019-11-06 00:00:00+00:00,0.15,0.6
2019-11-07 00:00:00+00:00,0.43,1.3
2019-11-08 00:00:00+00:00,0.08,0.5
2019-11-09 00:00:00+00:00,0.18,0.5
2019-11-10 00:00:00+00:00,0.95,0.9
2019-11-11 00:00:00+00:00,0.59,1.5
2019-11-12 00:00:00+00:00,0.08,0.4
2019-11-13 00:00:00+00:00,0.27,0.5
2019-11-14 00:00:00+00:00,1.07,2.2
2019-11-15 00:00:00+00:00,0.11,0.7
2019-11-16 00:00:00+00:00,0.67,1.0
2019-11-17 00:00:00+00:00,0.06,0.4
2019-11-18 00:00:00+00:00,0.31,0.4
2019-11-19 00:00:00+00:00,0.12,0.4
2019-11-20 00:00:00+00:00,0.46,0.4
2019-11-21 00:00:00+00:00,0.42,0.6
2019-11-22 00:00:00+00:00,0.54,1.6
2019-11-23 00:00:00+00:00,0.26,2.8
2019-11-24 00:00:00+00:00,0.17,1.0
2019-11-25 00:00:00+00:00,0.34,0.6
2019-11-26 00:00:00+00:00,0.25,0.6
2019-11-27 00:00:00+00:00,0.29,1.1
2019-11-28 00:00:00+00:00,0.16,0.4
2019-11-29 00:00:00+00:00,0.05,0.3
2019-11-30 00:00:00+00:00,0.3,0.6
2019-12-01 00:00:00+00:00,0.2,1.4
2019-12-02 00:00:00+00:00,0.09,0.5
2019-12-03 00:00:00+00:00,0.53,0.4
2019-12-04 00:00:00+00:00,0.5,0.4
2019-12-05 00:00:00+00:00,0.59,0.8
2019-12-06 00:00:00+00:00,0.62,0.3
2019-12-07 00:00:00+00:00,0.49,0.5
2019-12-08 00:00:00+00:00,0.69,0.8
2019-12-09 00:00:00+00:00,0.22,0.5
2019-12-10 00:00:00+00:00,0.46,0.8
2019-12-11 00:00:00+00:00,0.14,0.7
2019-12-12 00:00:00+00:00,0.14,0.5
2019-12-13 00:00:00+00:00,0.09,0.6
2019-12-14 00:00:00+00:00,0.17,0.4
2019-12-15 00:00:00+00:00,0.46,1.3
2019-12-16 00:00:00+00:00,0.21,2.3
2019-12-17 00:00:00+00:00,0.33,3.0
2019-12-18 00:00:00+00:00,0.21,1.5
2019-12-19 00:00:00+00:00,0.44,2.2
2019-12-20 00:00:00+00:00,0.16,2.4
2019-12-21 00:00:00+00:00,0.05,0.5
2019-12-22 00:00:00+00:00,0.04,0.4
2019-12-23 00:00:00+00:00,0.06,0.6
2019-12-24 00:00:00+00:00,0.04,0.4
2019-12-25 00:00:00+00:00,0.04,0.4
2019-12-26 00:00:00+00:00,0.24,0.4
2019-12-27 00:00:00+00:00,0.04,0.3
2019-12-28 00:00:00+00:00,0.18,0.2
2019-12-29 00:00:00+00:00,0.38,0.4
2019-12-30 00:00:00+00:00,0.35,0.4
2019-12-31 00:00:00+00:00,0.2,0.2
2020-01-01 00:00:00+00:00,0.28,0.6
2020-01-02 00:00:00+00:00,0.21,0.4
2020-01-03 00:00:00+00:00,0.07,0.5
2020-01-04 00:00:00+00:00,0.05,0.5
2020-01-05 00:00:00+00:00,0.29,0.4
2020-01-06 00:00:00+00:00,0.4,0.4
2020-01-07 00:00:00+00:00,0.21,0.5
2020-01-08 00:00:00+00:00,0.26,0.9
2020-01-09 00:00:00+00:00,0.3,0.7
2020-01-10 00:00:00+00:00,0.29,0.6
2020-01-11 00:00:00+00:00,0.25,0.5
2020-01-12 00:00:00+00:00,0.35,0.5
2020-01-13 00:00:00+00:00,0.19,0.5
2020-01-14 00:00:00+00:00,0.41,1.4
2020-01-15 00:00:00+00:00,0.41,1.8
2020-01-16 00:00:00+00:00,0.31,1.0
2020-01-17 00:00:00+00:00,0.24,0.6
2020-01-18 00:00:00+00:00,0.08,0.4
2020-01-19 00:00:00+00:00,0.05,0.5
2020-01-20 00:00:00+00:00,0.39,1.2
2020-01-21 00:00:00+00:00,0.34,1.5
2020-01-22 00:00:00+00:00,0.21,0.7
2020-01-23 00:00:00+00:00,0.15,0.7
2020-01-24 00:00:00+00:00,0.22,0.6
2020-01-25 00:00:00+00:00,0.13,0.4
2020-01-26 00:00:00+00:00,0.11,0.7
2020-01-27 00:00:00+00:00,0.25,1.5
2020-01-28 00:00:00+00:00,0.05,0.9
2020-01-29 00:00:00+00:00,0.01,0.4
2020-01-30 00:00:00+00:00,0.16,0.6
2020-01-31 00:00:00+00:00,0.09,0.7
2020-02-01 00:00:00+00:00,0.15,1.3
2020-02-02 00:00:00+00:00,0.03,0.5
2020-02-03 00:00:00+00:00,0.02,0.5
2020-02-04 00:00:00+00:00,0.04,1.1
2020-02-05 00:00:00+00:00,0.13,1.1
2020-02-06 00:00:00+00:00,0.37,0.9
2020-02-07 00:00:00+00:00,0.36,0.9
2020-02-08 00:00:00+00:00,0.37,0.8
2020-02-09 00:00:00+00:00,0.55,2.5
2020-02-10 00:00:00+00:00,0.12,2.3
2020-02-11 00:00:00+00:00,0.05,0.6
2020-02-12 00:00:00+00:00,0.06,0.6
2020-02-13 00:00:00+00:00,0.44,2.3
2020-02-14 00:00:00+00:00,0.1,0.8
2020-02-15 00:00:00+00:00,0.62,1.9
2020-02-16 00:00:00+00:00,0.25,3.6
2020-02-17 00:00:00+00:00,0.57,2.3
2020-02-18 00:00:00+00:00,0.54,1.4
2020-02-19 00:00:00+00:00,0.09,0.8
2020-02-20 00:00:00+00:00,0.43,1.5
2020-02-21 00:00:00+00:00,0.58,1.5
2020-02-22 00:00:00+00:00,0.85,2.0
2020-02-23 00:00:00+00:00,0.16,1.1
2020-02-24 00:00:00+00:00,0.67,1.4
2020-02-25 00:00:00+00:00,0.2,1.4
2020-02-26 00:00:00+00:00,0.15,1.0
2020-02-27 00:00:00+00:00,0.16,0.9
2020-02-28 00:00:00+00:00,1.09,1.9
2020-02-29 00:00:00+00:00,0.54,3.4
2020-03-01 00:00:00+00:00,1.02,2.2
2020-03-02 00:00:00+00:00,0.13,1.2
2020-03-03 00:00:00+00:00,0.6,1.9
2020-03-04 00:00:00+00:00,0.41,1.2
2020-03-05 00:00:00+00:00,0.26,2.2
2020-03-06 00:00:00+00:00,0.21,1.4
2020-03-07 00:00:00+00:00,0.53,1.5
2020-03-08 00:00:00+00:00,1.39,2.0
2020-03-09 00:00:00+00:00,0.23,1.4
2020-03-10 00:00:00+00:00,0.1,0.6
2020-03-11 00:00:00+00:00,0.35,1.6
2020-03-12 00:00:00+00:00,1.3,2.4
2020-03-13 00:00:00+00:00,0.64,1.5
2020-03-14 00:00:00+00:00,0.31,1.4
2020-03-15 00:00:00+00:00,2.14,3.3
2020-03-16 00:00:00+00:00,2.55,4.0
2020-03-17 00:00:00+00:00,2.09,2.8
2020-03-18 00:00:00+00:00,2.11,2.9
2020-03-19 00:00:00+00:00,2.34,3.3
2020-03-20 00:00:00+00:00,2.54,3.3
2020-03-21 00:00:00+00:00,1.17,2.7
2020-03-22 00:00:00+00:00,0.3,1.3
2020-03-23 00:00:00+00:00,2.6,2.6
2020-03-24 00:00:00+00:00,2.92,2.4
2020-03-25 00:00:00+00:00,2.37,2.2
2020-03-26 00:00:00+00:00,2.45,2.6
2020-03-27 00:00:00+00:00,2.36,2.5
2020-03-28 00:00:00+00:00,2.33,2.9
2020-03-29 00:00:00+00:00,0.76,2.4
2020-03-30 00:00:00+00:00,0.31,1.3
2020-03-31 00:00:00+00:00,2.92,2.5
2020-04-01 00:00:00+00:00,3.59,3.1
2020-04-02 00:00:00+00:00,3.58,3.2
2020-04-03 00:00:00+00:00,3.08,3.2
2020-04-04 00:00:00+00:00,3.34,3.4
2020-04-05 00:00:00+00:00,4.38,4.5
2020-04-06 00:00:00+00:00,4.71,4.8
2020-04-07 00:00:00+00:00,4.57,4.3
2020-04-08 00:00:00+00:00,4.42,4.5
2020-04-09 00:00:00+00:00,2.92,3.9
2020-04-10 00:00:00+00:00,4.17,4.4
2020-04-11 00:00:00+00:00,4.2,4.2
2020-04-12 00:00:00+00:00,4.18,4.8
2020-04-13 00:00:00+00:00,4.16,4.9
2020-04-14 00:00:00+00:00,3.42,3.4
2020-04-15 00:00:00+00:00,4.46,4.2
2020-04-16 00:00:00+00:00,3.87,4.3
2020-04-17 00:00:00+00:00,4.14,4.4
2020-04-18 00:00:00+00:00,4.03,4.7
2020-04-19 00:00:00+00:00,2.27,3.6
2020-04-20 00:00:00+00:00,0.61,3.2
2020-04-21 00:00:00+00:00,1.04,3.0
2020-04-22 00:00:00+00:00,5.15,5.6
2020-04-23 00:00:00+00:00,4.81,4.7
2020-04-24 00:00:00+00:00,2.85,3.9
2020-04-25 00:00:00+00:00,1.18,2.7
2020-04-26 00:00:00+00:00,1.77,3.2
2020-04-27 00:00:00+00:00,2.92,4.2
2020-04-28 00:00:00+00:00,0.81,2.9
2020-04-29 00:00:00+00:00,0.64,2.5
2020-04-30 00:00:00+00:00,0.65,1.7
2020-05-01 00:00:00+00:00,0.9,2.4
2020-05-02 00:00:00+00:00,0.82,2.9
2020-05-03 00:00:00+00:00,3.76,4.3
2020-05-04 00:00:00+00:00,3.16,4.4
2020-05-05 00:00:00+00:00,0.24,1.3
2020-05-06 00:00:00+00:00,1.02,2.6
2020-05-07 00:00:00+00:00,4.68,4.9
2020-05-08 00:00:00+00:00,4.37,4.7
2020-05-09 00:00:00+00:00,5.19,5.1
2020-05-10 00:00:00+00:00,3.58,5.8
2020-05-11 00:00:00+00:00,1.95,4.3
2020-05-12 00:00:00+00:00,2.3,3.3
2020-05-13 00:00:00+00:00,0.8,2.5
2020-05-14 00:00:00+00:00,0.56,2.5
2020-05-15 00:00:00+00:00,0.3,1.4
2020-05-16 00:00:00+00:00,0.5,2.1
2020-05-17 00:00:00+00:00,2.74,4.6
2020-05-18 00:00:00+00:00,5.16,5.4
2020-05-19 00:00:00+00:00,4.41,5.3
2020-05-20 00:00:00+00:00,2.03,4.5
2020-05-21 00:00:00+00:00,5.52,5.6
2020-05-22 00:00:00+00:00,3.88,4.8
2020-05-23 00:00:00+00:00,2.53,5.2
2020-05-24 00:00:00+00:00,3.46,4.2
2020-05-25 00:00:00+00:00,4.56,4.7
2020-05-26 00:00:00+00:00,5.78,5.3
2020-05-27 00:00:00+00:00,6.32,5.8
2020-05-28 00:00:00+00:00,3.86,4.9
2020-05-29 00:00:00+00:00,6.1,5.5
2020-05-30 00:00:00+00:00,3.62,4.4
2020-05-31 00:00:00+00:00,5.2,4.9
2020-06-01 00:00:00+00:00,6.72,6.2
2020-06-02 00:00:00+00:00,6.7,6.2
2020-06-03 00:00:00+00:00,5.54,6.1
2020-06-04 00:00:00+00:00,0.47,2.2
2020-06-05 00:00:00+00:00,1.35,3.7
2020-06-06 00:00:00+00:00,1.28,3.6
2020-06-07 00:00:00+00:00,0.21,1.0
2020-06-08 00:00:00+00:00,0.61,2.3
2020-06-09 00:00:00+00:00,1.04,3.6
2020-06-10 00:00:00+00:00,0.25,1.5
2020-06-11 00:00:00+00:00,1.48,3.7
2020-06-12 00:00:00+00:00,6.78,6.9
2020-06-13 00:00:00+00:00,4.79,6.0
2020-06-14 00:00:00+00:00,0.35,1.4
2020-06-15 00:00:00+00:00,0.42,2.4
2020-06-16 00:00:00+00:00,0.49,2.9
2020-06-17 00:00:00+00:00,0.32,1.8
2020-06-18 00:00:00+00:00,3.54,5.0
2020-06-19 00:00:00+00:00,0.49,2.5
2020-06-20 00:00:00+00:00,1.6,4.1
2020-06-21 00:00:00+00:00,1.46,3.4
2020-06-22 00:00:00+00:00,0.94,3.5
2020-06-23 00:00:00+00:00,5.75,6.1
2020-06-24 00:00:00+00:00,6.0,6.2
2020-06-25 00:00:00+00:00,5.83,6.0
2020-06-26 00:00:00+00:00,3.02,5.4
2020-06-27 00:00:00+00:00,3.34,5.5
2020-06-28 00:00:00+00:00,2.75,5.2
2020-06-29 00:00:00+00:00,1.16,3.7
2020-06-30 00:00:00+00:00,3.87,5.3
2020-07-01 00:00:00+00:00,2.59,4.6
2020-07-02 00:00:00+00:00,2.39,5.0
2020-07-03 00:00:00+00:00,1.63,4.3
2020-07-04 00:00:00+00:00,4.44,5.4
2020-07-05 00:00:00+00:00,5.11,5.7
2020-07-06 00:00:00+00:00,4.69,6.4
2020-07-07 00:00:00+00:00,7.27,6.0
2020-07-08 00:00:00+00:00,5.28,5.7
2020-07-09 00:00:00+00:00,6.49,6.0
2020-07-10 00:00:00+00:00,3.31,5.3
2020-07-11 00:00:00+00:00,0.97,2.6
2020-07-12 00:00:00+00:00,5.22,5.5
2020-07-13 00:00:00+00:00,4.65,5.2
2020-07-14 00:00:00+00:00,4.95,5.3
2020-07-15 00:00:00+00:00,0.94,2.8
2020-07-16 00:00:00+00:00,0.34,2.3
2020-07-17 00:00:00+00:00,0.67,3.3
2020-07-18 00:00:00+00:00,4.48,5.4
2020-07-19 00:00:00+00:00,5.87,5.7
2020-07-20 00:00:00+00:00,6.09,6.0
2020-07-21 00:00:00+00:00,0.87,2.7
2020-07-22 00:00:00+00:00,1.99,4.6
2020-07-23 00:00:00+00:00,2.17,4.5
2020-07-24 00:00:00+00:00,0.48,2.1
2020-07-25 00:00:00+00:00,3.62,4.6
2020-07-26 00:00:00+00:00,2.75,4.9
2020-07-27 00:00:00+00:00,5.11,5.5
2020-07-28 00:00:00+00:00,4.15,6.2
2020-07-29 00:00:00+00:00,3.53,5.2
2020-07-30 00:00:00+00:00,4.13,5.6
2020-07-31 00:00:00+00:00,5.13,6.1
2020-08-01 00:00:00+00:00,2.83,5.1
2020-08-02 00:00:00+00:00,0.87,3.3
2020-08-03 00:00:00+00:00,0.28,1.3
2020-08-04 00:00:00+00:00,0.47,2.1
2020-08-05 00:00:00+00:00,4.63,4.6
2020-08-06 00:00:00+00:00,4.38,5.0
2020-08-07 00:00:00+00:00,4.7,5.5
2020-08-08 00:00:00+00:00,4.95,5.5
2020-08-09 00:00:00+00:00,5.14,5.7
2020-08-10 00:00:00+00:00,3.45,4.8
2020-08-11 00:00:00+00:00,4.6,5.4
2020-08-12 00:00:00+00:00,3.62,5.0
2020-08-13 00:00:00+00:00,1.43,3.7
2020-08-14 00:00:00+00:00,0.4,1.9
2020-08-15 00:00:00+00:00,3.8,4.9
2020-08-16 00:00:00+00:00,3.14,4.6
2020-08-17 00:00:00+00:00,0.57,2.2
2020-08-18 00:00:00+00:00,1.01,3.0
2020-08-19 00:00:00+00:00,3.1,4.1
2020-08-20 00:00:00+00:00,4.49,5.0
2020-08-21 00:00:00+00:00,5.48,6.1
2020-08-22 00:00:00+00:00,0.82,2.6
2020-08-23 00:00:00+00:00,1.07,2.4
2020-08-24 00:00:00+00:00,2.8,3.9
2020-08-25 00:00:00+00:00,2.88,4.0
2020-08-26 00:00:00+00:00,5.29,5.6
2020-08-27 00:00:00+00:00,3.43,4.3
2020-08-28 00:00:00+00:00,1.03,3.2
2020-08-29 00:00:00+00:00,0.16,0.8
2020-08-30 00:00:00+00:00,0.18,0.9
2020-08-31 00:00:00+00:00,0.58,2.3
2020-09-01 00:00:00+00:00,0.9,2.6
2020-09-02 00:00:00+00:00,1.31,2.9
2020-09-03 00:00:00+00:00,3.11,3.7
2020-09-04 00:00:00+00:00,3.53,3.9
2020-09-05 00:00:00+00:00,2.91,4.1
2020-09-06 00:00:00+00:00,0.85,2.5
2020-09-07 00:00:00+00:00,0.66,2.1
2020-09-08 00:00:00+00:00,2.25,3.2
2020-09-09 00:00:00+00:00,2.5,3.5
2020-09-10 00:00:00+00:00,2.37,3.2
2020-09-11 00:00:00+00:00,2.34,3.3
2020-09-12 00:00:00+00:00,2.31,3.4
2020-09-13 00:00:00+00:00,2.43,3.3
2020-09-14 00:00:00+00:00,2.87,3.9
2020-09-15 00:00:00+00:00,3.04,3.9
2020-09-16 00:00:00+00:00,2.1,3.2
